	Unnamed: 0	author	published_at	updated_at	like_count	text	newtext
1328	54.0	NA-sr8kf	2020-08-14T05:53:27Z	2020-08-14T05:59:21Z	1	I love that giant double fudge chocolate cake! And yesterday I had my best ever bowl of spaghetti: al dente	I love that giant double fudge chocolate cake! And yesterday I had my best ever bowl of spaghetti: al dente
1329	55.0	krompir7584	2020-08-13T16:30:13Z	2020-08-13T16:30:13Z	0	Dessert is always last 	Dessert is always last
1330	56.0	rizzymay450	2020-08-12T02:11:22Z	2020-08-12T02:21:21Z	0	Omg Mike...I love pasta its my favorite...especially lasagna yummmmmmmmm...and if you like spicy food try Nigerian food or Ethiopian food..if u can handle that spice I will give you a straight up 10/10.....hahaaa	Omg Mike...I love pasta its my favorite...especially lasagna yummmmmmmmm...and if you like spicy food try Nigerian food or Ethiopian food..if you can handle that spice I will give you a straight up 10/10.....hahaaa
1331	57.0	cicciuzelite	2020-08-11T18:26:56Z	2020-08-11T18:26:56Z	0	Ehmmmmmm..... where is italian food???	Ehmmmmmm..... where is italian food???
1332	58.0	piadavin013	2020-08-10T18:52:14Z	2020-08-10T18:53:29Z	0	Chicken parm is not Italian	Chicken parm is not Italian
1333	59.0	giginaturalbeauty4847	2020-08-09T22:07:58Z	2020-08-09T22:07:58Z	0	Pasta&#39;s look dry as hell.	Pasta&#39;s look dry as hell.
1334	60.0	janinehernandez1475	2020-08-09T00:29:46Z	2020-08-09T00:29:46Z	0	Fettuccine Alfredo is ALWAYS my go to. YUM	Fettuccine Alfredo is ALWAYS my go to. YUM
1335	61.0	phoenix_heat351	2020-08-08T23:45:55Z	2020-08-08T23:45:55Z	0	You are supposed to twirl the speghetti on the spoon with the fork  That&#39;s how Italians do it	You are supposed to twirl the speghetti on the spoon with the fork That&#39;s how Italians do it
1336	62.0	nnnvv2121	2020-08-08T13:50:31Z	2020-08-08T13:50:31Z	0	Lol alll those dishes are huge they only serve family style	Lol alll those dishes are huge they only serve family style
1337	63.0	yadah44	2020-08-08T02:44:31Z	2020-08-08T02:44:31Z	0	<b>PASTA!	<b>PASTA!
1338	64.0	tiitiiii	2020-08-06T22:42:26Z	2020-08-06T22:42:26Z	0	Eating pasta with bread italians exited the video	Eating pasta with bread italians exited the video
1339	65.0	KS-sr5bh	2020-08-06T19:37:46Z	2020-08-06T19:37:46Z	0	Mikey a.k.a. The KING of youtube mukbangers	Mikey a.k.a. The KING of youtube mukbangers
1340	66.0	locabella8541	2020-08-06T04:19:58Z	2020-08-06T04:19:58Z	0	When Mikey likes something	When Mikey likes something
1341	67.0	yashicasaun	2020-08-03T21:46:14Z	2020-08-03T21:46:14Z	1	the focus got me irri! :(	the focus got me irri! :(
1342	68.0	alessiolambertucci82	2020-08-02T20:50:49Z	2020-08-02T20:50:49Z	0	Im italian...this is not italian food..its terribile..you must go to italy to understand the difference	I Am italian...this is not italian food..its terribile..you must go to italy to understand the difference
1343	70.0	pinkruffes	2020-08-02T17:02:11Z	2020-08-02T17:02:11Z	0	Your editing is soo good	Your editing is soo good
1344	71.0	NickyNickyNickyyy	2020-08-02T01:15:16Z	2020-08-02T01:15:16Z	0	I love catching up on your videos! Congrats on you 70k +	I love catching up on your videos! Congrats on you 70k +
1345	72.0	samalld3299	2020-08-01T23:08:45Z	2020-08-01T23:08:45Z	0	great&quot; 70 k  keep up man  &gt;	great&quot; 70 k keep up man &gt;
1346	73.0	saramarucco9720	2020-08-01T12:17:03Z	2020-08-01T12:17:03Z	7	Im italian and no	I Am italian and no
1347	74.0	kclay3306	2020-08-01T03:43:42Z	2020-08-01T03:43:42Z	0	Where are your parents and do they know that you ate CAKE before your meal! HMM ¨	Where are your parents and do they know that you ate CAKE before your meal! HMM ¨
1348	75.0	oOoDesdemonaoOo	2020-08-01T01:44:42Z	2020-08-01T01:44:42Z	0	Man	Man
1349	76.0	serenadesilva3201	2020-07-31T08:59:55Z	2020-07-31T08:59:55Z	0	Top top	Top top
1350	77.0	jesuslivesforevevr	2020-07-31T06:43:10Z	2020-07-31T06:43:10Z	0	Pasta of any kind is fantastic!  My favorite food group 	Pasta of any kind is fantastic! My favorite food group
1351	78.0	jenniferwillis2611	2020-07-31T06:07:43Z	2020-07-31T06:07:43Z	0	So so happy for you!!! From the beginning I knew u would go far. U have the most genuine heart and personality. I love watching every minute. God bless Mikey 	So so happy for you!!! From the beginning I knew you would go far. YOU have the most genuine heart and personality. I love watching every minute. God bless Mikey 
1352	79.0	oranje9342	2020-07-31T05:11:30Z	2020-07-31T05:11:30Z	0	I reckon youd be so good at food challenges like molly	I reckon you would be so good at food challenges like molly
1353	80.0	harryballz329	2020-07-31T04:15:48Z	2020-07-31T04:15:48Z	0	Man you live in LA. So many solid Italian joints. Not throwing shade on Buca but as an Italian myself. Its very basic	Man you live in LA. So many solid Italian joints. Not throwing shade on Buca but as an Italian myself. Its very basic
1354	81.0	NotoriousBOB	2020-07-31T01:53:13Z	2020-07-31T01:53:13Z	8	Congrats  on the sub count!!!	Congrats on the sub count!!!
1355	82.0	maeflorogario3733	2020-07-31T00:25:12Z	2020-07-31T00:25:12Z	0	Hi i am new from Philippines	Hi i am new from Philippines
1356	83.0	ryanlifesword8019	2020-07-30T20:58:20Z	2020-07-30T20:58:20Z	0	Buca Di Beppo is crazy expensive	Buca Di Beppo is crazy expensive
1357	84.0	lindiwoolstenhulme	2020-07-30T20:31:42Z	2020-07-30T20:31:42Z	0	Italian food is so good!!	Italian food is so good!!
1358	85.0	kashishrana717	2020-07-30T18:47:42Z	2020-07-30T18:47:42Z	1	very nice ... Keep going	very nice ... Keep going
1359	86.0	kelsieb9509	2020-07-30T14:54:58Z	2020-07-30T14:54:58Z	0	You seem like such a sweet man	You seem like such a sweet man
1360	87.0	SuperSureenough	2020-07-30T14:54:14Z	2020-07-30T14:54:14Z	0	Omg dude you have to learn how to eat ..this is disgusting	Omg dude you have to learn how to eat ..this is disgusting
1361	88.0	ihuudaa	2020-07-30T14:01:21Z	2020-07-30T14:01:21Z	2	We want to see more ItalianFood	We want to see more ItalianFood
1362	89.0	arshabarsha	2020-07-30T10:53:43Z	2020-07-30T10:53:43Z	0	Please try Ethiopian food next.	Please try Ethiopian food next.
1363	90.0	anemoia303	2020-07-30T08:54:18Z	2020-07-30T08:54:18Z	0	Have you ever tried Greek food?	Have you ever tried Greek food?
1364	91.0	user-ug5fz1rg6s	2020-07-30T07:31:04Z	2020-07-30T07:31:04Z	0	MORE CAKES	MORE CAKES
1365	92.0	tatihernandez1401	2020-07-30T06:59:45Z	2020-07-30T06:59:45Z	0	Congrats Mikey! Youve easily become my fav mukbanger thanks for delivering such dope ass content	Congrats Mikey! You Have easily become my fav mukbanger thanks for delivering such dope ass content
1366	93.0	tishh05hollister99	2020-07-30T06:36:20Z	2020-07-30T06:36:20Z	2	Congrats Mikey you deserve it ! Been here since the beginning and you have never disappointed 	Congrats Mikey you deserve it ! Been here since the beginning and you have never disappointed
1367	94.0	gamma3319	2020-07-30T05:01:47Z	2020-07-30T05:02:42Z	0	It looks like the giant chocolate cake Bruce had to eat from the movie Matilda lol	It looks like the giant chocolate cake Bruce had to eat from the movie Matilda lol
1368	95.0	aliciayang2056	2020-07-30T04:40:22Z	2020-07-30T04:40:22Z	0	I have been craving Italian foods  lately too 	I have been craving Italian foods lately too
1369	96.0	JoJoWolt	2020-07-30T03:18:40Z	2020-07-30T03:18:40Z	0	Haha	Haha
1370	97.0	JoJoWolt	2020-07-30T03:17:18Z	2020-07-30T03:17:18Z	0	Been there	Been there
1371	98.0	anasofiagarci	2020-07-30T01:24:06Z	2020-07-30T01:24:06Z	0	Big bites	Big bites
1372	99.0	Barbie_All_The_Way	2020-07-29T21:52:50Z	2020-07-29T21:52:50Z	0	I have a question. How often do you do these muckbangs?	I have a question. How often do you do these muckbangs?
1373	0.0	JoelHansen	2023-02-20T15:09:51Z	2023-02-20T15:09:51Z	34	Install Raid for Free IOS/ANDROID/PC: and get a starter pack with an Epic champion Chonoru. Join the Valentines Day-themed adventure  with the Raid Love Quest to win in-game and real life prizes Promo codes: Use the Promo Code RAIDRONDA to get a bunch of helpful stuff. Available to ALL users: New and Old by February 28. Use the Promo Code READY4RAID to get great pre-anniversary bonuses. Available for New users only by February 28 *Note that only 1 Promo code can be used within 24hours	Install Raid for Free IOS/ANDROID/PC: and get a starter pack with an Epic champion Chonoru. Join the Valentines Day-themed adventure with the Raid Love Quest to win in-game and real life prizes Promo codes: Use the Promo Code RAIDRONDA to get a bunch of helpful stuff. Available to ALL users: New and Old by February 28. Use the Promo Code READY4RAID to get great pre-anniversary bonuses. Available for New users only by February 28 *Note that only 1 Promo code can be used within 24hours
1374	1.0	thomassieluzycki7232	2024-03-12T12:29:54Z	2024-03-12T12:29:54Z	0	thats looks awesome tasty 	that is looks awesome tasty
1375	2.0	user-ks8gp4rv2w	2024-02-12T02:50:21Z	2024-02-12T02:50:21Z	0	All I can say is wow	All I can say is wow
1376	3.0	user-tn7vq3qz7s	2024-02-07T12:57:04Z	2024-02-07T12:57:04Z	0	This was a pure setup	This was a pure setup
1377	4.0	swimdeep189	2024-01-18T22:32:16Z	2024-01-18T22:32:16Z	0	One Rib and you need a wipe and a drink.?????Just please go to that hole	One Rib and you need a wipe and a drink.?????Just please go to that hole
1378	5.0	swimdeep189	2024-01-18T22:26:58Z	2024-01-18T22:26:58Z	0	Easy	Easy
1379	6.0	rettarios2382	2023-12-19T20:41:27Z	2023-12-19T20:41:27Z	0	They wrong for that shit. They known you can win if they cooked it right	They wrong for that shit. They known you can win if they cooked it right
1380	7.0	hysicdp	2023-12-12T22:31:20Z	2023-12-12T22:31:20Z	0	is Kilo Crew in the background  lol	is Kilo Crew in the background lol
1381	8.0	hysicdp	2023-12-12T22:27:24Z	2023-12-12T22:27:24Z	0	gaming adds ...lost for words	gaming adds ...lost for words
1382	9.0	nicoleford4654	2023-12-11T23:50:10Z	2023-12-11T23:50:32Z	0	The food in London always looks gross. Just say it Joe.	The food in London always looks gross. Just say it Joe.
1383	10.0	bigblock4242	2023-11-13T20:32:07Z	2023-11-13T20:32:07Z	0	Great advertising for a resto in a country	Great advertising for a resto in a country
1384	11.0	SvGetcarter	2023-11-11T18:42:00Z	2023-11-11T18:42:00Z	0	Ive watched like 30 to 40 videos naw this man is a beast	I Have watched like 30 to 40 videos naw this man is a beast
1385	12.0	curtisthomas2457	2023-10-24T11:09:09Z	2023-10-24T11:09:09Z	0	Nice	Nice
1386	13.0	andrewchiu6226	2023-10-24T00:41:45Z	2023-10-24T00:41:45Z	0	Yeah	Yeah
1387	14.0	joshgentry-rp7lu	2023-10-16T10:16:04Z	2023-10-16T10:16:04Z	0	You need a British beeer	You need a British beeer
1388	15.0	leighdrew5026	2023-10-14T20:42:54Z	2023-10-14T20:42:54Z	0	Wow!	Wow!
1389	16.0	musiclover6260	2023-10-14T04:23:11Z	2023-10-14T04:23:11Z	0	I can hear Scott&#39;s voice somewhere doing his own challenge	I can hear Scott&#39;s voice somewhere doing his own challenge
1390	17.0	chrishayes8691	2023-10-09T21:33:12Z	2023-10-09T21:33:12Z	0	They honestly do not know how to cook their meat properly or they do it on purpose to make it harder for the challenge	They honestly do not know how to cook their meat properly or they do it on purpose to make it harder for the challenge
1391	18.0	howardpatty9864	2023-10-09T17:36:26Z	2023-10-09T17:36:26Z	0	The best barbeque ribs is in Texas	The best barbeque ribs is in Texas
1392	19.0	user-to3qt9yz4m	2023-10-07T16:09:15Z	2023-10-07T16:09:15Z	0	UK cannot cook ribs tthe right jummy way	UK cannot cook ribs tthe right jummy way
1393	20.0	donnasdedon7948	2023-09-24T21:55:51Z	2023-09-24T21:55:50Z	0	You did say Compliments to the shelf lol	You did say Compliments to the shelf lol
1394	21.0	sharon_l_0805	2023-09-08T15:27:44Z	2023-09-08T15:27:43Z	0	Im a messy rib eater. You cant help it.	I Am a messy rib eater. You cannot help it.
1395	22.0	erinjohnson4631	2023-09-06T18:01:03Z	2023-09-06T18:01:03Z	0	This was HANDS DOWN A BAD RESTAURANT!! I remember Joel saying	This was HANDS DOWN A BAD RESTAURANT!! I remember Joel saying
1396	23.0	myownruin187	2023-09-05T10:37:24Z	2023-09-05T10:37:24Z	0	I think they need to send that cook to Texas to relearn how to smoke ribs they looked burnt The slaw looked good and fries but this ribs oh man pretty rough.	I think they need to send that cook to Texas to relearn how to smoke ribs they looked burnt The slaw looked good and fries but this ribs oh man pretty rough.
1397	24.0	krystaln7455	2023-09-04T21:37:40Z	2023-09-04T21:37:40Z	0	&quot;Interesting flavor&quot;	&quot;Interesting flavor&quot;
1398	25.0	cindyfoti9933	2023-09-04T12:50:28Z	2023-09-04T12:50:28Z	0	Should of worn your gloves	Should of worn your gloves
1399	26.0	astheemeraldfalls	2023-09-01T09:58:04Z	2023-09-01T09:58:04Z	0	They should have given you a knife lol Ive def had some ribs like that even in the US lowkey annoys me and Im not even an eating challenge competitor. ½¸­	They should have given you a knife lol I Have def had some ribs like that even in the US lowkey annoys me and I Am not even an eating challenge competitor. ½¸­
1400	27.0	robertmintlow6334	2023-08-31T08:27:16Z	2023-08-31T08:27:15Z	0	They burned those ribs on purpose ¨	They burned those ribs on purpose ¨
1401	28.0	stevezentner4161	2023-07-29T03:58:23Z	2023-07-29T03:58:23Z	0	That looked nasty	That looked nasty
1402	30.0	Keekalious-yp8ou	2023-07-09T18:50:36Z	2023-07-09T18:50:36Z	0	No jerky ribs 	No jerky ribs
1403	31.0	S.Monroe2394	2023-07-05T00:43:31Z	2023-07-05T00:43:31Z	0	I thought he was using toughest to describe the challenge turned out he was talking about those beef jerky tough a$$ ribs.	I thought he was using toughest to describe the challenge turned out he was talking about those beef jerky tough a$$ ribs.
1404	32.0	charlesrivera5169	2023-06-15T16:19:52Z	2023-06-15T16:19:52Z	0	Happy birthday big guy	Happy birthday big guy
1405	33.0	bornwithgoal	2023-06-13T15:31:49Z	2023-06-13T15:31:49Z	0	i probably won&#39;t take that challenge if it wasnt poured by Carolina DarkyRed sauce	i probably won&#39;t take that challenge if it was not poured by Carolina DarkyRed sauce
1406	34.0	pamelaellinghaus8613	2023-06-12T00:23:22Z	2023-06-12T00:23:22Z	0	Joel is extremely polite and clearly those ribs were not cooked properly.  Good job on a tough task!	Joel is extremely polite and clearly those ribs were not cooked properly. Good job on a tough task!
1407	35.0	brennanjoseph7273	2023-06-11T15:22:28Z	2023-06-11T15:22:28Z	0	Omg! Those ribs are off the hook! 	Omg! Those ribs are off the hook! 
1408	36.0	dustinposey8476	2023-05-30T06:42:05Z	2023-05-30T06:42:05Z	0	&quot;Its like beef jerky&quot; huh  not the ribs	&quot;Its like beef jerky&quot; huh not the ribs
1409	37.0	ahjus7604	2023-05-20T06:05:54Z	2023-05-20T06:05:54Z	0	those morons	those morons
1410	38.0	paulh5801	2023-05-13T18:16:15Z	2023-05-13T18:16:15Z	0	Thanks I know where not to eat when in London	Thanks I know where not to eat when in London
1411	39.0	lifted3466	2023-05-12T08:49:49Z	2023-05-12T08:49:49Z	0	First time a video has not made me hungry.	First time a video has not made me hungry.
1412	40.0	92thayes	2023-05-12T08:12:23Z	2023-05-12T08:12:23Z	0	You can tell by the color of the bones that they are either old ribs and recooked to order or kept in an oven/heater all day and dried out.	You can tell by the color of the bones that they are either old ribs and recooked to order or kept in an oven/heater all day and dried out.
1413	41.0	motorcyclemechanic.	2023-05-11T02:35:46Z	2023-05-11T02:35:46Z	0	Aka this bbq sucks	Aka this bbq sucks
1414	44.0	sgodhardt	2023-05-07T00:59:14Z	2023-05-07T00:59:14Z	0	Food looked terrible	Food looked terrible
1415	45.0	daniellarosa8871	2023-05-04T23:26:24Z	2023-05-04T23:26:24Z	0	Well the ribs probably had too much sugar high heat makes them crusty burnt almost sugar glaze get very hard I&#39;m a chef those look like crap sorry u had to go through  that they should be embarrassed good luck you&#39;re great	Well the ribs probably had too much sugar high heat makes them crusty burnt almost sugar glaze get very hard I&#39;m a chef those look like crap sorry you had to go through that they should be embarrassed good luck you&#39;re great
1416	46.0	TheSean7564	2023-05-04T09:00:48Z	2023-05-04T09:00:48Z	0	The sauce &quot;didn&#39;t taste bad	The sauce &quot;didn&#39;t taste bad
1417	47.0	brownhippiex496	2023-04-28T17:38:06Z	2023-04-28T17:39:34Z	0	Ummm it looked like those ribs didnt want to come off the bone ! I think the reason its undefeated because the meat is so tough	Ummm it looked like those ribs did not want to come off the bone ! I think the reason its undefeated because the meat is so tough
1418	48.0	jameswilliams9738	2023-04-26T05:39:39Z	2023-04-26T05:39:39Z	0	Those ribs seemed tougher than leather.	Those ribs seemed tougher than leather.
1419	49.0	Perfectprincess31	2023-04-26T01:46:16Z	2023-04-26T01:46:16Z	0	Joel we do not eat ribs in the uk like that theyve definitely just over cooked them for the challenge because we dont eat our ribs like that well I dont	Joel we do not eat ribs in the uk like that they have definitely just over cooked them for the challenge because we do not eat our ribs like that well I do not
1420	50.0	pecomcbride2904	2023-04-25T16:21:59Z	2023-04-25T16:21:59Z	0	Looks delicious	Looks delicious
1421	51.0	Drew1985ism	2023-04-19T03:56:55Z	2023-04-19T03:56:55Z	0	They burnt your ribs man.	They burnt your ribs man.
1422	52.0	divax1915	2023-04-10T00:23:59Z	2023-04-10T00:23:59Z	0	Poor Joel	Poor Joel
1423	54.0	wb5mgr	2023-04-01T13:55:32Z	2023-04-01T13:55:32Z	0	If you think thats a lot of sauce I have to wonder if youve ever had riblets at Applebees 	If you think that is a lot of sauce I have to wonder if you have ever had riblets at Applebees
1424	55.0	thatazndude04	2023-03-30T20:16:22Z	2023-03-30T20:16:22Z	0	Makes you wonder how long those ribs had been baking	Makes you wonder how long those ribs had been baking
1425	56.0	jahnice100	2023-03-29T18:49:28Z	2023-03-29T18:49:28Z	0	Apologies for that particular ribs is your first experience in UK. I know you will be invited to sample ribs across the UK you will find they look and taste nice	Apologies for that particular ribs is your first experience in UK. I know you will be invited to sample ribs across the UK you will find they look and taste nice
1426	57.0	theunalivenetwork7067	2023-03-28T04:43:16Z	2023-03-28T04:43:16Z	1	Definitely not from Texas	Definitely not from Texas
1427	58.0	elizabethanderson9437	2023-03-26T00:04:19Z	2023-03-26T00:04:19Z	0	Thank u for being a gentleman	Thank you for being a gentleman
1428	59.0	Hyde999100	2023-03-25T17:16:15Z	2023-03-25T17:16:15Z	0	In the UK this is normal!!!!  And it expensive!   How sad for the UK people.	In the UK this is normal!!!! And it expensive! How sad for the UK people.
1429	60.0	cepeliajohnson4445	2023-03-24T21:34:52Z	2023-03-24T21:34:52Z	0	Really  joel	Really joel
1430	61.0	arthurene1	2023-03-24T02:02:19Z	2023-03-24T02:02:19Z	0	So sorry your first time of eating ribs	So sorry your first time of eating ribs
1431	62.0	petenaumann4407	2023-03-23T21:26:44Z	2023-03-23T21:26:44Z	0	Those werent Texas ribs! Lol . I wouldnt eat them	Those were not Texas ribs! Lol . I would not eat them
1432	63.0	HollowKanti	2023-03-23T02:43:09Z	2023-03-23T02:43:09Z	0	Leave it to Americans to cook BBQ. Lol	Leave it to Americans to cook BBQ. Lol
1433	64.0	ColdNapalm42	2023-03-22T02:51:56Z	2023-03-22T02:51:56Z	0	That doesn&#39;t even look like it tastes good.  I know the UK has some pretty bad food...but YIKES.	That doesn&#39;t even look like it tastes good. I know the UK has some pretty bad food...but YIKES.
1434	65.0	jizzle801	2023-03-20T16:21:22Z	2023-03-20T16:21:22Z	0	They look extremely over cooked.  Rock on Joel.  Ribs should be tender and moist.	They look extremely over cooked. Rock on Joel. Ribs should be tender and moist.
1435	66.0	sarahhanson7127	2023-03-17T00:15:32Z	2023-03-17T00:15:32Z	0	I&#39;ve never heard a good review of &#39;man v food london&#39;	I&#39;ve never heard a good review of &#39;man v food london&#39;
1436	67.0	marshabrown2815	2023-03-16T23:20:04Z	2023-03-16T23:21:05Z	0	Joel you talk too much during the challenges. You waste eating time . We watch to see you eat	Joel you talk too much during the challenges. You waste eating time . We watch to see you eat
1437	68.0	brenda0823_	2023-03-16T01:04:21Z	2023-03-16T01:04:21Z	0	Like who the hell would pay for that?	Like who the hell would pay for that?
1438	69.0	craigfass5327	2023-03-15T20:58:50Z	2023-03-15T20:58:50Z	0	Am I the only one who roots for the food to win every time?	Am I the only one who roots for the food to win every time?
1439	70.0	Rocksblowspark312	2023-03-15T06:40:02Z	2023-03-15T06:40:02Z	0	Old ribs Bro but good job	Old ribs Bro but good job
1440	71.0	wayneesterhuizen4998	2023-03-13T15:33:09Z	2023-03-13T15:33:09Z	0	Lol. I felt for u buds! That did not look like fun......and you know how to make over eating look good! Anyways..... well done for seeing it through and not being a doosh by dissing the joint	Lol. I felt for you buds! That did not look like fun......and you know how to make over eating look good! Anyways..... well done for seeing it through and not being a doosh by dissing the joint
1441	72.0	jasonhines5524	2023-03-13T13:02:16Z	2023-03-13T13:02:16Z	0	Looks terrible	Looks terrible
1442	73.0	punky19761	2023-03-12T23:53:23Z	2023-03-12T23:53:23Z	0	Thats kind of weird to me as a restaurant that they would want to put their ribs out there in the world all tough and chewy	That Is kind of weird to me as a restaurant that they would want to put their ribs out there in the world all tough and chewy
1443	74.0	rgb2219	2023-03-12T10:55:20Z	2023-03-12T10:55:20Z	0	those ribs were just bad. just seeing how you had to tear them off the bone it prolly means they were just burned. if you dont wana say it	those ribs were just bad. just seeing how you had to tear them off the bone it probably means they were just burned. if you do not wana say it
1444	75.0	johncalliope197	2023-03-11T02:28:26Z	2023-03-11T02:28:26Z	0	Them ribs probably three days old	Them ribs probably three days old
1445	76.0	samuelgrimble198	2023-03-10T18:33:47Z	2023-03-10T18:33:47Z	0	How does it all fit in your stomach	How does it all fit in your stomach
1446	77.0	gregorybenoit4843	2023-03-10T06:29:32Z	2023-03-10T06:29:32Z	0	Props to you bro. I love ribs but those look like shit. Sorry man. Keep going! You got this!	Props to you bro. I love ribs but those look like shit. Sorry man. Keep going! You got this!
1447	78.0	randomjunk9934	2023-03-09T02:53:45Z	2023-03-09T02:53:45Z	0	American style bbq in BritainJoel say it aint so. Go with the local eats: shepherds pie	American style bbq in BritainJoel say it are not so. Go with the local eats: shepherds pie
1448	79.0	smashmouth16	2023-03-09T00:19:34Z	2023-03-09T00:19:34Z	0	Titled toughest for more than one reason haha	Titled toughest for more than one reason haha
1449	80.0	wukiefer	2023-03-08T10:09:50Z	2023-03-08T10:09:50Z	0	Crap ribs in a contest....  I&#39;ll pass .Good stuff bud.	Crap ribs in a contest.... I&#39;ll pass .Good stuff bud.
1450	81.0	driggerfireon5760	2023-03-07T20:42:16Z	2023-03-07T20:42:16Z	0	Looks terrible	Looks terrible
1451	82.0	charlenekeys8219	2023-03-07T17:06:55Z	2023-03-07T17:06:55Z	0	Hey love  watching you you are so handsome	Hey love watching you you are so handsome
1452	83.0	kmacadaeg7	2023-03-07T09:19:18Z	2023-03-07T09:19:18Z	0	What a terrible challenge	What a terrible challenge
1453	84.0	crowlers6	2023-03-06T20:05:00Z	2023-03-06T20:05:00Z	0	I haven&#39;t heard you use the word amazing at all	I haven&#39;t heard you use the word amazing at all
1454	85.0	rukshanakhanum9755	2023-03-06T17:22:51Z	2023-03-06T17:22:51Z	0	Uk ribs arent usually like that. They fall off the bone. Not sure what happened there.	Uk ribs are not usually like that. They fall off the bone. Not sure what happened there.
1455	86.0	quasicrystal5166	2023-03-05T22:06:28Z	2023-03-05T22:06:28Z	0	You cook ribs low and slow not blast them in the oven and turn it to charcoal.	You cook ribs low and slow not blast them in the oven and turn it to charcoal.
1456	87.0	moniqueflournoy8129	2023-03-05T07:13:07Z	2023-03-05T07:13:07Z	0	HELLOOOOOO family.	HELLOOOOOO family.
1457	88.0	mariomene2051	2023-03-05T05:13:52Z	2023-03-05T05:13:52Z	0	It was cooked improperly lol	It was cooked improperly lol
1458	89.0	steffiblake5295	2023-03-05T01:06:31Z	2023-03-05T01:06:31Z	0	That is very poor cooking you can get better in the UK.	That is very poor cooking you can get better in the UK.
1459	90.0	gavincrittenden3616	2023-03-04T23:16:49Z	2023-03-04T23:16:49Z	0	There are much better ribs out there in the UK. They have made the ribs hard and tough to slow you down. Not all ribs are like this!	There are much better ribs out there in the UK. They have made the ribs hard and tough to slow you down. Not all ribs are like this!
1460	91.0	dianeallen9078	2023-03-04T19:39:07Z	2023-03-04T19:39:07Z	0	Its sad to see youve had over cooked ribs	Its sad to see you have had over cooked ribs
1461	92.0	jboo1972	2023-03-04T19:33:29Z	2023-03-04T19:33:29Z	0	Am from va but living in the uk but the food is not the same and its a different flavor	Am from va but living in the uk but the food is not the same and its a different flavor
1462	93.0	luvzfrance24	2023-03-04T07:14:56Z	2023-03-04T07:14:56Z	0	Maybe the difficulty of the challenge is because of the way the meat is cooked. It&#39;s not fall off the bone which is what it should be and I imagine that is totally messed up it isn&#39;t.	Maybe the difficulty of the challenge is because of the way the meat is cooked. It&#39;s not fall off the bone which is what it should be and I imagine that is totally messed up it isn&#39;t.
1463	94.0	lwh8302	2023-03-04T05:46:59Z	2023-03-04T05:46:59Z	0	No compliments to the chef after that burp.. not surprisingly	No compliments to the chef after that burp.. not surprisingly
1464	95.0	tian_obia	2023-03-03T18:02:08Z	2023-03-03T18:02:08Z	0	Brits not knowing how to cook ribs properly	Brits not knowing how to cook ribs properly
1465	96.0	mitchellweiss9040	2023-03-03T15:43:42Z	2023-03-03T15:43:42Z	0	You Rock Joel	You Rock Joel
1466	97.0	cherieschwab5184	2023-03-03T03:33:47Z	2023-03-03T03:33:47Z	0	"Love your videos! Wow sure seems like they want ppl to fail this challenge by making it that difficult <a href=""https://www.youtube.com/watch?v=Ms4IKJWo35k&amp;t=469"">7:49</a>"	"Love your videos! Wow sure seems like they want people to fail this challenge by making it that difficult <a href="""
1467	98.0	florellbrown5099	2023-03-03T01:49:08Z	2023-03-03T01:54:47Z	0	JOEL BABY I WOULD. HAVE WENT BACK TO WHERE EVER I WAS SLEEPING YOUR TRULY POLITE EXTREMELY SIRRRRR I KNOW CONTENT U WANTED TO GETTING IT DONE BUT THAT WAS JUST JEFKYPS JOEL SIRRRRR WHEN U BURPPPPP PLZ DON&#39;T COMPLEMENTS TO THE CHEF BABY JUST CUT THE CAMERA OFF.......	JOEL BABY I WOULD. HAVE WENT BACK TO WHERE EVER I WAS SLEEPING YOUR TRULY POLITE EXTREMELY SIRRRRR I KNOW CONTENT YOU WANTED TO GETTING IT DONE BUT THAT WAS JUST JEFKYPS JOEL SIRRRRR WHEN YOU BURPPPPP PLZ DON&#39;T COMPLEMENTS TO THE CHEF BABY JUST CUT THE CAMERA OFF.......
1468	99.0	mack7544	2023-03-03T01:06:44Z	2023-03-03T01:06:44Z	0	Gross	Gross
1469	1.0	flosstinpowerstwo	2024-03-18T01:55:15Z	2024-03-18T01:55:15Z	0	I thought she was full at the beginning but still managed to make it through	I thought she was full at the beginning but still managed to make it through
1470	2.0	jamielmatenga4844	2024-03-14T07:29:42Z	2024-03-14T07:30:46Z	0	Where&#39;d these pies come from..they dont look like ours here in nz lol but nomatter what our meats always been better then the ozzy one cause we got da greenary so our cows and lamb eat well here	Where&#39;d these pies come from..they do not look like ours here in nz lol but nomatter what our meats always been better then the ozzy one because we got da greenary so our cows and lamb eat well here
1471	4.0	SOLENTO275	2023-11-16T14:49:47Z	2023-11-16T14:49:47Z	1	Only if they were nz pies in nz bakery. Must try	Only if they were nz pies in nz bakery. Must try
1472	5.0	richardnraikaraika5507	2023-11-07T00:42:50Z	2023-11-07T00:42:50Z	0	Im off to the bakery... gonna get a chicken potato top... u made me crave for 1 just watching uz munch that mean feed... tu meke.	I Am off to the bakery... going to get a chicken potato top... you made me crave for 1 just watching uz munch that mean feed... tu meke.
